"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1819","Get started with Social Start Now https://t.co/xWphaMcLBf #social #media #superbowl #wsj #blooblerg #business… https://t.co/2PuGledUag",FALSE,0,NA,2017-02-18 19:14:02,TRUE,NA,"833031840785113089",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialstartnews",0,FALSE,FALSE,NA,NA
"1820","RT @MJJLegion: Michael Jackson performing ‘Heal The World’ at the #SuperBowl  Halftime Show, 1993. We need this message now more than ever.…",FALSE,0,NA,2017-02-18 19:13:49,FALSE,NA,"833031784480772096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brucey_B_",1356,TRUE,FALSE,NA,NA
"1821","RT @anadoluajansi: [Video] ABD'li aktör Morgan Freeman'in oynadigi #THY reklami #SuperBowl'da yayinlandi https://t.co/wAGxBPNCZC https://t.…",FALSE,0,NA,2017-02-18 19:13:41,FALSE,NA,"833031751358357504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","HASAN841",113,TRUE,FALSE,NA,NA
"1822","RT @OURrescue: There were 552 human traffickers and would-be sex buyers arrested in this #SuperBowl sex trafficking sting! https://t.co/yvt…",FALSE,0,NA,2017-02-18 19:13:31,FALSE,NA,"833031712628154369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellen_progress",63,TRUE,FALSE,NA,NA
"1823","RT @MJJLegion: Michael Jackson performing ‘Heal The World’ at the #SuperBowl  Halftime Show, 1993. We need this message now more than ever.…",FALSE,0,NA,2017-02-18 19:13:23,FALSE,NA,"833031677542821889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","playboixavski",1356,TRUE,FALSE,NA,NA
"1824","RT @PopCrave: NFL have revealed that Lady Gaga's #SuperBowl Halftime Show is the most viewed musical event (across all platforms) in HISTOR…",FALSE,0,NA,2017-02-18 19:13:21,FALSE,NA,"833031670592860160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","donajicantu",925,TRUE,FALSE,NA,NA
"1825","RT @LGArabic: <U+0639><U+0631><U+0636> <U+0644><U+064A><U+062F><U+064A> <U+0642><U+0627><U+0642><U+0627> <U+0644><U+0644><U+0633><U+0648><U+0628><U+0631> <U+0628><U+0648><U+0644> <U+0643><U+0627><U+0645><U+0644><U+0627><U+064B> #SB51 #SuperBowl #PepsiHalftime : 
 https://t.co/HN2VLRReYF",FALSE,0,NA,2017-02-18 19:13:19,FALSE,NA,"833031661591867396",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","al_haiol",72,TRUE,FALSE,NA,NA
"1826","RT @anorianb: .@ladygaga crushing it at the #SuperBowl brought #bisexual visibility &amp; excellence into living rooms of millions of Americans…",FALSE,0,NA,2017-02-18 19:13:14,FALSE,NA,"833031638414131200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BiNetUSA",115,TRUE,FALSE,NA,NA
"1827","RT @glaad: Bisexual musician @ladygaga performs and advertisers highlight inclusion at the #SuperBowl https://t.co/rIXXpjLEGb https://t.co/…",FALSE,0,NA,2017-02-18 19:13:01,FALSE,NA,"833031585196826624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BiNetUSA",669,TRUE,FALSE,NA,NA
"1828","RT @MJJLegion: Michael Jackson performing ‘Heal The World’ at the #SuperBowl  Halftime Show, 1993. We need this message now more than ever.…",FALSE,0,NA,2017-02-18 19:13:01,FALSE,NA,"833031584957607937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kravvings",1356,TRUE,FALSE,NA,NA
"1829","RT @OnlyInBOS: Tom Brady &amp; Josh McDaniels talk in-depth about their #SuperBowl 49 game strategy. 

Super interesting: https://t.co/xflQyrHM…",FALSE,0,NA,2017-02-18 19:12:19,FALSE,NA,"833031410789314564",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConnorP_3",38,TRUE,FALSE,NA,NA
"1830","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 19:12:09,FALSE,NA,"833031368833585152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArgieAntimano",64656,TRUE,FALSE,NA,NA
"1831","Get started with Social Start Now https://t.co/WnENVz0LEP #social #media #superbowl #wsj #blooblerg #business… https://t.co/ebqQWusx2r",FALSE,0,NA,2017-02-18 19:12:01,TRUE,NA,"833031335040126976",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socmediaimpact",0,FALSE,FALSE,NA,NA
"1832","RT @WillieMcaRep: 2 dead as storm rips through Southern California https://t.co/t0e03Mcrsr #superbowl #tombrady #patriots https://t.co/Ax3r…",FALSE,0,NA,2017-02-18 19:11:52,FALSE,NA,"833031296058277892",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Foxyjakenya",1,TRUE,FALSE,NA,NA
"1833","RT @housewifekelly: Let's go @Patriots #Pats #Patriots #PatsNation #SuperBowl <ed><U+00A0><U+00BC><ed><U+00BF><U+0088> https://t.co/w4QS4DUmRP",FALSE,0,NA,2017-02-18 19:11:42,FALSE,NA,"833031255079911425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JpIuMsBsOyB",21,TRUE,FALSE,NA,NA
"1834","RT @ImLizzieM: Paolo asked me to pretend to be Isabella for the #SuperBowl Halftime Show so we could perform but I said no so they got Lady…",FALSE,0,NA,2017-02-18 19:11:38,FALSE,NA,"833031238134984705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarlaAispuro",799,TRUE,FALSE,NA,NA
"1835","RT @TheLG5Facts: Lady Gaga breaks the record of Katy Perry making the data of greater audience of the #SuperBowl in its history, #VideoLove…",FALSE,0,NA,2017-02-18 19:11:19,FALSE,NA,"833031157885333504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GagaIsGoalzz",11,TRUE,FALSE,NA,NA
"1836","RT @carlosgzz03: WOW!! @LadyGaga's #SuperBowl #HalftimeShow is officially the most watched musical event IN HISTORY! 
So proud of her! -ART…",FALSE,0,NA,2017-02-18 19:11:13,FALSE,NA,"833031133965205506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GagaIsGoalzz",251,TRUE,FALSE,NA,NA
"1837","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 19:11:08,FALSE,NA,"833031110443548673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GagaIsGoalzz",805,TRUE,FALSE,NA,NA
"1838","Get started with Social Start Now https://t.co/bfkutnX1p6 #social #media #superbowl #wsj #blooblerg #business… https://t.co/G31pw5nYKt",FALSE,0,NA,2017-02-18 19:11:01,TRUE,NA,"833031083587428353",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialprnews",0,FALSE,FALSE,NA,NA
"1839","RT @agusmaquieyra: Gaga lo hizo exelente pero nadie en la historia va a superar la presentacion de Michael Jackson. #SuperBowl https://t.co…",FALSE,0,NA,2017-02-18 19:10:52,FALSE,NA,"833031044857266176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Milu14merele",81,TRUE,FALSE,NA,NA
"1840","RT @EmpireFOX: What is love? Find out when #Empire <ed><U+00A0><U+00BE><ed><U+00B6><U+0081> returns March 22 on FOX. #SuperBowl <ed><U+00A0><U+00BC><ed><U+00BF><U+0088> https://t.co/4PgHAZIp7m",FALSE,0,NA,2017-02-18 19:10:44,FALSE,NA,"833031010191183872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msjdc74",2612,TRUE,FALSE,NA,NA
"1841","After this #Superbowl, how on earth will Lady Gaga make clear to her children it's not allowed to jump off the couch or to start a fire..",FALSE,0,NA,2017-02-18 19:10:37,FALSE,NA,"833030980545953793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharksqueen",0,FALSE,FALSE,NA,NA
"1842","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 19:10:36,FALSE,NA,"833030975374372864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alejandrajb1527",64656,TRUE,FALSE,NA,NA
"1843","Did #LadyGaga sing ""OVER the edge"" just before poker face at the #superbowl half time show? If so, wouldn't that be hidden #protest?",FALSE,0,NA,2017-02-18 19:10:34,FALSE,NA,"833030967400951808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Biwako18981760",0,FALSE,FALSE,NA,NA
"1844","Desperate and Brokenhearted Cop Prank - Just For ... https://t.co/k4qDfVKiAn #firefan #NFL #sports #games #superbowl https://t.co/fOLiU2T4id",FALSE,0,NA,2017-02-18 19:10:05,FALSE,NA,"833030846164660224",NA,"<a href=""http://www.staged.com"" rel=""nofollow"">Staged Marketing Toolsuite</a>","Medicus0012",0,FALSE,FALSE,NA,NA
"1845","Get started with Social Start Now https://t.co/V8winPO4sa #social #media #superbowl #wsj #blooblerg #business… https://t.co/SETZjW3O72",FALSE,0,NA,2017-02-18 19:10:02,TRUE,NA,"833030833535582208",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialstartnow",0,FALSE,FALSE,NA,NA
"1846","RT @KendraLust: So what's everyone doing for the #SuperBowl today ?   Maybe I'll send out some naughty halftime texts .. #sextingSunday #Su…",FALSE,0,NA,2017-02-18 19:09:59,FALSE,NA,"833030821149818882",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","bito_big",450,TRUE,FALSE,NA,NA
"1847","RT @BestArmyFan: WHAT CRAZY PERIOD FOR #LADYGAGA

1<U+FE0F><U+20E3> #SuperBowl #HalfTimeShow 
2<U+FE0F><U+20E3> #GRAMMYs 
3<U+FE0F><U+20E3> #JoanneWorldTour 

#JOANNE https://t.co/y…",FALSE,0,NA,2017-02-18 19:09:56,FALSE,NA,"833030811133820928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clementhoudelet",19,TRUE,FALSE,NA,NA
"1848","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 19:09:49,FALSE,NA,"833030780209266692",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fuckssmebieber",64656,TRUE,FALSE,NA,NA
"1849","RT @PopCrave: NFL have revealed that Lady Gaga's #SuperBowl Halftime Show is the most viewed musical event (across all platforms) in HISTOR…",FALSE,0,NA,2017-02-18 19:09:41,FALSE,NA,"833030746772234240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cintiiD",925,TRUE,FALSE,NA,NA
"1850","RT @McCourtyTwins: Get @PaniniAmerica's special #SuperBowl LI @Patriots team set, only from #PaniniInstant, at https://t.co/WiuyKKsdkF (D-M…",FALSE,0,NA,2017-02-18 19:09:20,FALSE,NA,"833030658138263553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frankdatank__",63,TRUE,FALSE,NA,NA
"1851","RT @carlosgzz03: WOW!! @LadyGaga's #SuperBowl #HalftimeShow is officially the most watched musical event IN HISTORY! 
So proud of her! -ART…",FALSE,0,NA,2017-02-18 19:09:11,FALSE,NA,"833030620578209792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annodamgaga",251,TRUE,FALSE,NA,NA
"1852","Get started with Social Start Now https://t.co/VOx7oGcPcP #social #media #superbowl #wsj #blooblerg #business… https://t.co/W1JEs3iqTR",FALSE,0,NA,2017-02-18 19:09:02,TRUE,NA,"833030581042692096",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialirnews",0,FALSE,FALSE,NA,NA
"1853","Get started with Social Start Now https://t.co/twGUWJ494M #social #media #superbowl #wsj #blooblerg #business… https://t.co/IVvgh7gppn",FALSE,0,NA,2017-02-18 19:08:02,TRUE,NA,"833030331393523717",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socmrktng",0,FALSE,FALSE,NA,NA
"1854","RT @OURrescue: There were 552 human traffickers and would-be sex buyers arrested in this #SuperBowl sex trafficking sting! https://t.co/yvt…",FALSE,0,NA,2017-02-18 19:07:58,FALSE,NA,"833030312200269825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fixer_guy",63,TRUE,FALSE,NA,NA
"1855","RT @IAmJericho: NOW #KeepinIt100 w @konnan5150-@therealdisco vs @ryansatin on #WomensWrestling, #RIPChavoGuerrero, #Superbowl &amp; @shanehelms…",FALSE,0,NA,2017-02-18 19:07:40,FALSE,NA,"833030236799324160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CandyRaeWWE",36,TRUE,FALSE,NA,NA
"1856","RT @CorridosYBandas: El #SuperBowl estaría más chingon, si al medio tiempo estuviera la banda MS, la arrolladora &amp; calibre 50. <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,0,NA,2017-02-18 19:07:21,FALSE,NA,"833030157111668736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulpimp10",372,TRUE,FALSE,NA,NA
"1857","RT @LM_danielaa: EL SHOW DE GAGA EN EL #SUPERBOWL SE HA CONVERTIDO EN EL SHOW MUSICAL CON MAS AUDIENCIA DE LA HISTORIA! https://t.co/oQKYsF…",FALSE,0,NA,2017-02-18 19:07:14,FALSE,NA,"833030130285105152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","KaaRojas1",34,TRUE,FALSE,NA,NA
"1858","RT @carlosgzz03: WOW!! @LadyGaga's #SuperBowl #HalftimeShow is officially the most watched musical event IN HISTORY! 
So proud of her! -ART…",FALSE,0,NA,2017-02-18 19:07:05,FALSE,NA,"833030093668769792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7iilxx",251,TRUE,FALSE,NA,NA
"1859","RT @OnlyInBOS: Tom Brady &amp; Josh McDaniels talk in-depth about their #SuperBowl 49 game strategy. 

Super interesting: https://t.co/xflQyrHM…",FALSE,0,NA,2017-02-18 19:06:57,FALSE,NA,"833030057727754241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mooreaj21",38,TRUE,FALSE,NA,NA
"1860","RT @HillaryClinton: I'm one of 100 million #SuperBowl fans that just went #Gaga for the Lady, &amp; her message to all of us. https://t.co/8AoN…",FALSE,0,NA,2017-02-18 19:06:47,FALSE,NA,"833030016552333313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pompommom1023",62455,TRUE,FALSE,NA,NA
"1861","RT @letyca79: #SuperBowl Listos!!! https://t.co/z57d6LO38r",FALSE,0,NA,2017-02-18 19:06:30,FALSE,NA,"833029946637430789",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mar_love_00",22,TRUE,FALSE,NA,NA
"1862","RT @Square_Portal: #Gaga crushed the #SuperBowl halftime show like~
#FFXIII https://t.co/wSrngABU6H",FALSE,0,NA,2017-02-18 19:06:21,FALSE,NA,"833029908779655168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ukeraptor",59,TRUE,FALSE,NA,NA
"1863","Get started with Social Start Now https://t.co/Rh28MYq9Qo #social #media #superbowl #wsj #blooblerg #business… https://t.co/eKuvz3lxR9",FALSE,0,NA,2017-02-18 19:05:02,TRUE,NA,"833029574653009921",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","tweetsocialnews",0,FALSE,FALSE,NA,NA
"1864","RT @McCourtyTwins: Get @PaniniAmerica's special #SuperBowl LI @Patriots team set, only from #PaniniInstant, at https://t.co/WiuyKKsdkF (D-M…",FALSE,0,NA,2017-02-18 19:04:25,FALSE,NA,"833029419988054017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TMeade15",63,TRUE,FALSE,NA,NA
"1865","@yungjoc650 after that #Superbowl miracle prediction everyone wants to see what you got next!",FALSE,0,"yungjoc650",2017-02-18 19:04:16,FALSE,"833016850954940417","833029383895932928","291388517","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShanesShit",0,FALSE,FALSE,NA,NA
"1866","RT @carlosgzz03: WOW!! @LadyGaga's #SuperBowl #HalftimeShow is officially the most watched musical event IN HISTORY! 
So proud of her! -ART…",FALSE,0,NA,2017-02-18 19:03:31,FALSE,NA,"833029193503997952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaintStefani",251,TRUE,FALSE,NA,NA
"1867","RT @dinahjane97: Lowkey wishing I was at the #SuperBowl game! I'm happy that .@NormaniKordei is there living it up for the both of us!!! <ed><U+00A0><U+00BC><ed><U+00BF><U+0088><ed><U+00A0><U+00BC><ed><U+00BF><U+0088>",FALSE,0,NA,2017-02-18 19:03:23,FALSE,NA,"833029158787772416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waherose",8996,TRUE,FALSE,NA,NA
"1868","Super Bowl 51 LI Official Size Signature Series Football - with... - https://t.co/6rQX21ug4C #SB50 #NFL #SuperBowl https://t.co/jJBO0ikcg7",FALSE,0,NA,2017-02-18 19:03:16,FALSE,NA,"833029131919044612",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","RSSDealFeeds",0,FALSE,FALSE,NA,NA
"1869","Get started with Social Start Now https://t.co/65XpscMU3x #social #media #superbowl #wsj #blooblerg #business… https://t.co/mOb9XX1ab6",FALSE,0,NA,2017-02-18 19:02:01,TRUE,NA,"833028818243821568",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialnewstweet",0,FALSE,FALSE,NA,NA
"1870","Start a Home Business. Waterless Car-Wash Wax Shine. https://t.co/K4W6X9FOJH  #hotrod #startup #harley #superbowl #business #forbes",FALSE,0,NA,2017-02-18 19:02:00,FALSE,NA,"833028812778643456",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialstocksnow",0,FALSE,FALSE,NA,NA
"1871","RT @dinahjane97: Lowkey wishing I was at the #SuperBowl game! I'm happy that .@NormaniKordei is there living it up for the both of us!!! <ed><U+00A0><U+00BC><ed><U+00BF><U+0088><ed><U+00A0><U+00BC><ed><U+00BF><U+0088>",FALSE,0,NA,2017-02-18 19:01:50,FALSE,NA,"833028771913592832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mandy_Ollliver",8996,TRUE,FALSE,NA,NA
"1872","RT @carlosgzz03: WOW!! @LadyGaga's #SuperBowl #HalftimeShow is officially the most watched musical event IN HISTORY! 
So proud of her! -ART…",FALSE,0,NA,2017-02-18 19:01:28,FALSE,NA,"833028678946664448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jorsh_crz",251,TRUE,FALSE,NA,NA
"1873","RT @EW: .@LadyGaga's halftime show is the most-watched across all platforms in #SuperBowl history. https://t.co/3IKtNfChqm https://t.co/iUj…",FALSE,0,NA,2017-02-18 19:01:22,FALSE,NA,"833028651717365760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gypsy_GA",463,TRUE,FALSE,NA,NA
"1874","RT @JIoPvt: Lady Gaga #Slayed #PepsiHalftime #SuperBowl https://t.co/KY22Y6HgiU",FALSE,0,NA,2017-02-18 19:01:10,FALSE,NA,"833028603294085121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HouseofFisher",17,TRUE,FALSE,NA,NA
"1875","Get started with Social Start Now https://t.co/w1O4THVhjC #social #media #superbowl #wsj #blooblerg #business… https://t.co/m7YasAoxFO",FALSE,0,NA,2017-02-18 19:01:02,TRUE,NA,"833028568674349058",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RandallGoulding",0,FALSE,FALSE,NA,NA
"1876","RT @OURrescue: There were 552 human traffickers and would-be sex buyers arrested in this #SuperBowl sex trafficking sting! https://t.co/yvt…",FALSE,0,NA,2017-02-18 19:00:41,FALSE,NA,"833028482607284228",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uberyacht",63,TRUE,FALSE,NA,NA
"1877","Only two teams on this list won the #Superbowl &amp; how do you leave off the 98 Vikings? https://t.co/UZ4hmDYWbX",FALSE,0,NA,2017-02-18 19:00:35,FALSE,NA,"833028456887709696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kjbrophy",0,FALSE,FALSE,NA,NA
"1878","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 19:00:07,FALSE,NA,"833028340705529856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Santt_12012004",64656,TRUE,FALSE,NA,NA
"1879","RT @RogerGilbertLaw: Happy Super Bowl Sunday everyone. Have fun!  #SuperBowl #follow #alwaysfollow https://t.co/x4hITfgYyJ",FALSE,0,NA,2017-02-18 18:59:54,FALSE,NA,"833028285470748672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaulLuisCuevas",18,TRUE,FALSE,NA,NA
"1880","RT @tastemade: About a million reasons to love @ladygaga right now. #SuperBowl #halftimeshow #pancakeart @drdancake https://t.co/YFb4Dy9FOe",FALSE,0,NA,2017-02-18 18:59:52,FALSE,NA,"833028275488317440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ddiamondheaartt",2994,TRUE,FALSE,NA,NA
"1881","#NFL #MVP 2005 TOPPS #AaronRodgers ROOKIE #431 https://t.co/N2D5YpVGDQ #SuperBowl #Forsale https://t.co/r45TKcCZ5O",FALSE,0,NA,2017-02-18 18:59:19,FALSE,NA,"833028136283500544",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Myong_Wisley",0,FALSE,FALSE,NA,NA
"1882","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 18:58:48,FALSE,NA,"833028005421207553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","luceroconSWANG",64656,TRUE,FALSE,NA,NA
"1883","RT @dehparadox: Lo que no se emitió de la actuación de Lady Gaga en la #SuperBowl: https://t.co/If45Uk0RI3",FALSE,0,NA,2017-02-18 18:58:26,FALSE,NA,"833027916501913600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monicairula",67,TRUE,FALSE,NA,NA
"1884","RT @ladygaga: So!!!!!!??? What did you guys think of the #PepsiHalftime show? I love performing for you <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #Gaga 
#SB51 #SuperBowl https://…",FALSE,0,NA,2017-02-18 18:58:06,FALSE,NA,"833027829939855360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FluffyFleurs",20651,TRUE,FALSE,NA,NA
"1885","RT @EW: .@LadyGaga's halftime show is the most-watched across all platforms in #SuperBowl history. https://t.co/3IKtNfChqm https://t.co/iUj…",FALSE,0,NA,2017-02-18 18:58:05,FALSE,NA,"833027825808658436",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwambastr",463,TRUE,FALSE,NA,NA
"1886","Get started with Social Start Now https://t.co/34BExQTksN #social #media #superbowl #wsj #blooblerg #business #trump #forbes #motleyfool",FALSE,0,NA,2017-02-18 18:58:00,FALSE,NA,"833027805671804928",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialstocksnow",0,FALSE,FALSE,NA,NA
"1887","RT @Oilerdawg: Rest easy. #TomBrady missing jersey has been located. #rogergodell #SuperBowl https://t.co/4ITa5RTZnu",FALSE,0,NA,2017-02-18 18:57:42,FALSE,NA,"833027730702753792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","threasabenco",1,TRUE,FALSE,NA,NA
"1888","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 18:57:32,FALSE,NA,"833027687346270208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","layza_kevelyn",64656,TRUE,FALSE,NA,NA
"1889","RT @TheNovaRatio: #LadyGaga used #Intel powered drones for the lightshow during the #SuperBowl halftime show.
https://t.co/5FEwlPe5Gd https…",FALSE,0,NA,2017-02-18 18:57:15,FALSE,NA,"833027617209069571",NA,"<a href=""https://copromote.com/"" rel=""nofollow"">CoPromote</a>","amusejanetmason",78,TRUE,FALSE,NA,NA
"1890","International Giveaway: Original Xiaomi 10000mAh Power Bank Fast Charging #pinterestegiveaway #giveaway #superbowl https://t.co/Ftm9ODZtQV",FALSE,0,NA,2017-02-18 18:56:49,FALSE,NA,"833027506466746368",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","ForgacsScat",0,FALSE,FALSE,NA,NA
"1891","RT @TysonBillings: That'd be a @Broncos #SuperBowl ring. Gotta love @WSUSportMgmt #AlumniWeekend https://t.co/Nq57Si9RQl",FALSE,0,NA,2017-02-18 18:56:20,FALSE,NA,"833027387935825927",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WSUSportMgmt",1,TRUE,FALSE,NA,NA
"1892","La meilleure performance au #SuperBowl ??",FALSE,0,NA,2017-02-18 18:56:19,FALSE,NA,"833027382978174976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AudreyYele",0,FALSE,FALSE,NA,NA
"1893","RT @SurvivorHealer: The NFL reports that Lady Gaga's #SuperBowl Halftime Show was the most watched musical performance in HISTORY with a mi…",FALSE,0,NA,2017-02-18 18:56:19,FALSE,NA,"833027382542004224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annodamgaga",132,TRUE,FALSE,NA,NA
